relative_path,folder,title,google_doc_id,drive_url
mckenney-lacan-theory/01_Use_case_cyber/04_PSYCHOHISTORY_EXECUTIVE_SUMMARY_v3.0_2025-11-19.text.gdoc,mckenney-lacan-theory/01_Use_case_cyber,04_PSYCHOHISTORY_EXECUTIVE_SUMMARY_v3.0_2025-11-19.text,1VMDuXyXqcu7puXpc6e_HzgqTz9TSAmN_kiXbolMeMDE,https://docs.google.com/document/d/1VMDuXyXqcu7puXpc6e_HzgqTz9TSAmN_kiXbolMeMDE/edit
mckenney-lacan-theory/01_Use_case_cyber/Biases_Academic_Synthesis.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber,Biases_Academic_Synthesis,1P_7ytG2j5-YdMnbzver4ALKKl-nf-J17JXNcrC3bzRg,https://docs.google.com/document/d/1P_7ytG2j5-YdMnbzver4ALKKl-nf-J17JXNcrC3bzRg/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber Pyschohistory.gdoc,mckenney-lacan-theory/01_Use_case_cyber,Cyber Pyschohistory,1jHf8p8C2xFZyaXfOeZNjJOked3mE-xSoPtknPIFmBnc,https://docs.google.com/document/d/1jHf8p8C2xFZyaXfOeZNjJOked3mE-xSoPtknPIFmBnc/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Corporate_Personality_Assessments/01_DISC_Assessment_Security_Applications.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Corporate_Personality_Assessments,01_DISC_Assessment_Security_Applications,1NaHXOat59q5gN-sFhkg3OlkMcuXpQxxrNUous5iIaCE,https://docs.google.com/document/d/1NaHXOat59q5gN-sFhkg3OlkMcuXpQxxrNUous5iIaCE/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Corporate_Personality_Assessments/02_Hogan_Assessments_Insider_Risk.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Corporate_Personality_Assessments,02_Hogan_Assessments_Insider_Risk,1jzklfBcmRgIKfAwnE0jk5TPYSMJdG5v7amg3shBf_No,https://docs.google.com/document/d/1jzklfBcmRgIKfAwnE0jk5TPYSMJdG5v7amg3shBf_No/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Corporate_Personality_Assessments/03_CliftonStrengths_Talent_Security_Profile.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Corporate_Personality_Assessments,03_CliftonStrengths_Talent_Security_Profile,1Z-jwP8ruPgmPv2O2hkk5qpZ0XRqUZvpw0yJFLHhs7HU,https://docs.google.com/document/d/1Z-jwP8ruPgmPv2O2hkk5qpZ0XRqUZvpw0yJFLHhs7HU/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics/01_Psychohistory_Population_Cyber_Behavior.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics,01_Psychohistory_Population_Cyber_Behavior,1tXHNrtpJ6-mhLprc2ZHdD2SEYr2r3rMDarv-Rts4qoQ,https://docs.google.com/document/d/1tXHNrtpJ6-mhLprc2ZHdD2SEYr2r3rMDarv-Rts4qoQ/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics/02_Demographic_Cohorts_Cyber_Threat_Landscape.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics,02_Demographic_Cohorts_Cyber_Threat_Landscape,1j0W_A-wxVqDoRjHxy9QybGxahRSc3wrqRczjoQJCfak,https://docs.google.com/document/d/1j0W_A-wxVqDoRjHxy9QybGxahRSc3wrqRczjoQJCfak/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics/03_Urbanization_Digital_Infrastructure_Risk.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics,03_Urbanization_Digital_Infrastructure_Risk,1FOr35_qhRlX-fW4o3uXsi3FKtbpFyFfctcN50MFrZUA,https://docs.google.com/document/d/1FOr35_qhRlX-fW4o3uXsi3FKtbpFyFfctcN50MFrZUA/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics/04_Generational_Analysis_Attack_Patterns.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics,04_Generational_Analysis_Attack_Patterns,1H78kltv9P1sTfiPXEuFjqVFT1E6K46nufuWQhDjjIz8,https://docs.google.com/document/d/1H78kltv9P1sTfiPXEuFjqVFT1E6K46nufuWQhDjjIz8/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics/05_Socioeconomic_Stratification_Threat_Actors.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics,05_Socioeconomic_Stratification_Threat_Actors,1pze3mtSZd3FmbdzH2v5_mEIt17jse0VOQecLHNg6sYQ,https://docs.google.com/document/d/1pze3mtSZd3FmbdzH2v5_mEIt17jse0VOQecLHNg6sYQ/edit
mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics/06_Cultural_Evolution_Cyber_Norms.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber/Cyber_Psychohistory_Demographics,06_Cultural_Evolution_Cyber_Norms,1V3JuifgRaTZ2IsvqQHzs-GjnxciKBIedGW-mC62kqmo,https://docs.google.com/document/d/1V3JuifgRaTZ2IsvqQHzs-GjnxciKBIedGW-mC62kqmo/edit
mckenney-lacan-theory/01_Use_case_cyber/PSYCHOHISTORY_MATH_SCHEMA.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber,PSYCHOHISTORY_MATH_SCHEMA,1_uXMvsH5OcOuV7CTEEMknI3vi6whpOETWXpVnOf3tVo,https://docs.google.com/document/d/1_uXMvsH5OcOuV7CTEEMknI3vi6whpOETWXpVnOf3tVo/edit
mckenney-lacan-theory/01_Use_case_cyber/Pyschohistur Mckenney vision.gdoc,mckenney-lacan-theory/01_Use_case_cyber,Pyschohistur Mckenney vision,1UFs5Y9aJfOQnHkb0uOUUvgxS-HR7eZ5oDT40k6j-4P8,https://docs.google.com/document/d/1UFs5Y9aJfOQnHkb0uOUUvgxS-HR7eZ5oDT40k6j-4P8/edit
mckenney-lacan-theory/01_Use_case_cyber/Unified_Personality_Matrix_Academic.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber,Unified_Personality_Matrix_Academic,14r3zKSCQlztQEF62RCLF5rpJppA_QIuHkfgturiY150,https://docs.google.com/document/d/14r3zKSCQlztQEF62RCLF5rpJppA_QIuHkfgturiY150/edit
mckenney-lacan-theory/01_Use_case_cyber/pyschohisotry overall.md.gdoc,mckenney-lacan-theory/01_Use_case_cyber,pyschohisotry overall,1H0hn8DIWssKQzG9WPCEHl286Yx8qAfu37UFlexdIDBE,https://docs.google.com/document/d/1H0hn8DIWssKQzG9WPCEHl286Yx8qAfu37UFlexdIDBE/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/01_DISC_Assessment_Security_Applications.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,01_DISC_Assessment_Security_Applications,1uKZUwJvNyEDURPU9ogDFee9dqqYubA7cDQskTjL04Hg,https://docs.google.com/document/d/1uKZUwJvNyEDURPU9ogDFee9dqqYubA7cDQskTjL04Hg/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/02_Hogan_Assessments_Insider_Risk.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,02_Hogan_Assessments_Insider_Risk,1zOAzzr8XuKi1M3HEL9lXQpYPDDUtOxWQPkfIijMnSEE,https://docs.google.com/document/d/1zOAzzr8XuKi1M3HEL9lXQpYPDDUtOxWQPkfIijMnSEE/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/03_CliftonStrengths_Talent_Security_Profile.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,03_CliftonStrengths_Talent_Security_Profile,1s0zdzOzlcziuozSQNKDa8NA_u6oLewLELehISWe-2TY,https://docs.google.com/document/d/1s0zdzOzlcziuozSQNKDa8NA_u6oLewLELehISWe-2TY/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Agreeableness.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Agreeableness,1afFGWFac9Jx4Bvrg2somputxNtBdEFXZsu1r8deqW2A,https://docs.google.com/document/d/1afFGWFac9Jx4Bvrg2somputxNtBdEFXZsu1r8deqW2A/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Anxious_Preoccupied_Attachment.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Anxious_Preoccupied_Attachment,1pLfkhI_ZI92xpxqqEzWkPkKO3eSpFq1T-3hljQtMN6I,https://docs.google.com/document/d/1pLfkhI_ZI92xpxqqEzWkPkKO3eSpFq1T-3hljQtMN6I/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/COMPLETION_REPORT.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,COMPLETION_REPORT,14fh264od7pbRwkpBSCPtIf21J1lDNz9A7mKBbWueR8s,https://docs.google.com/document/d/14fh264od7pbRwkpBSCPtIf21J1lDNz9A7mKBbWueR8s/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Cognitive_Functions.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Cognitive_Functions,1LzLXT7l0KTRV4sWYQ98Y1ImBliqzpBSrruAjwLY89Ew,https://docs.google.com/document/d/1LzLXT7l0KTRV4sWYQ98Y1ImBliqzpBSrruAjwLY89Ew/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Conscientiousness.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Conscientiousness,15RGbCIsLhl6Gs_Q7_M-64tR5hKU7lU88WjNpQZ_yVGo,https://docs.google.com/document/d/15RGbCIsLhl6Gs_Q7_M-64tR5hKU7lU88WjNpQZ_yVGo/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Corporate_Psychopathy_Factor1.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Corporate_Psychopathy_Factor1,1jX6xMpwrauMxzcgdDQceWopv1GAfPhF-QypdQO_Caiw,https://docs.google.com/document/d/1jX6xMpwrauMxzcgdDQceWopv1GAfPhF-QypdQO_Caiw/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Corporate_Psychopathy_Factor2.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Corporate_Psychopathy_Factor2,1uc6ATGxbSyyruH6UpDi4DV-l3Mj7kFULZgjXo0-0UR0,https://docs.google.com/document/d/1uc6ATGxbSyyruH6UpDi4DV-l3Mj7kFULZgjXo0-0UR0/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Dismissive_Avoidant_Attachment.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Dismissive_Avoidant_Attachment,1qYtPv4fldjzZdIzREumHjyFXW9yW9OQ4VwknKEjeJHY,https://docs.google.com/document/d/1qYtPv4fldjzZdIzREumHjyFXW9yW9OQ4VwknKEjeJHY/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ENFJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ENFJ_Type,1p-Hdp5UE83pWYhzc9pYvM0qz7v1LAL2b9xMsiUily5M,https://docs.google.com/document/d/1p-Hdp5UE83pWYhzc9pYvM0qz7v1LAL2b9xMsiUily5M/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ENFP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ENFP_Type,1L9pMzGCKPFyo_Q2eFimkBc8IKOh9rqUTjp0UusMR06o,https://docs.google.com/document/d/1L9pMzGCKPFyo_Q2eFimkBc8IKOh9rqUTjp0UusMR06o/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ENTJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ENTJ_Type,1_VrAxrwjuEwUGeq7olhTkXGuM-rvApXg2g0-kj5fT3o,https://docs.google.com/document/d/1_VrAxrwjuEwUGeq7olhTkXGuM-rvApXg2g0-kj5fT3o/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ENTP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ENTP_Type,1bEQZQ5NkEsZkE5_hzsz_o5aXhOxpFF7ThgmnFVgabW8,https://docs.google.com/document/d/1bEQZQ5NkEsZkE5_hzsz_o5aXhOxpFF7ThgmnFVgabW8/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ESFJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ESFJ_Type,1YcV5nZ5ol1OYE8PRN4uByDF58n4mD3HOSeDYOd0-wcw,https://docs.google.com/document/d/1YcV5nZ5ol1OYE8PRN4uByDF58n4mD3HOSeDYOd0-wcw/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ESFP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ESFP_Type,1z5OzByjqEzBHn4LPHom6hwfoOK59iVxBOIivoSxvUMA,https://docs.google.com/document/d/1z5OzByjqEzBHn4LPHom6hwfoOK59iVxBOIivoSxvUMA/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ESTJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ESTJ_Type,1foIulNoJeGOP6ZkrJhtzNgPdz_0f12wogRBzP59fb2Q,https://docs.google.com/document/d/1foIulNoJeGOP6ZkrJhtzNgPdz_0f12wogRBzP59fb2Q/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ESTP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ESTP_Type,1XMmhxYCgiZl4oAld0My7W_bH42f-SWYFKxF9qdWmjIY,https://docs.google.com/document/d/1XMmhxYCgiZl4oAld0My7W_bH42f-SWYFKxF9qdWmjIY/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Emotionality.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Emotionality,1Zv5ZcfVx2VJ7s1WqkAOgfSPmljhYTNy0jHXwkkFHvGI,https://docs.google.com/document/d/1Zv5ZcfVx2VJ7s1WqkAOgfSPmljhYTNy0jHXwkkFHvGI/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Entitlement_Exploitativeness.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Entitlement_Exploitativeness,1woJ7uHRuwJkpm-x36_MIdz20KxpBD0Pb_OvziBKzU-w,https://docs.google.com/document/d/1woJ7uHRuwJkpm-x36_MIdz20KxpBD0Pb_OvziBKzU-w/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Extraversion.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Extraversion,14-jL26RFujcfPWomXk8zjdKXXPNmF-G94nAtv_DTlkE,https://docs.google.com/document/d/14-jL26RFujcfPWomXk8zjdKXXPNmF-G94nAtv_DTlkE/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Fearful_Avoidant_Attachment.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Fearful_Avoidant_Attachment,1jy-Fz1dBcHX6hD1ytaMKvs_xWAZkHFVtANpu3nmsfZ4,https://docs.google.com/document/d/1jy-Fz1dBcHX6hD1ytaMKvs_xWAZkHFVtANpu3nmsfZ4/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Grandiosity_Leadership.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Grandiosity_Leadership,1__CX4apjGpeWdIUcbF22tcls3NrhxnpSmym5k-IVS0g,https://docs.google.com/document/d/1__CX4apjGpeWdIUcbF22tcls3NrhxnpSmym5k-IVS0g/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/HEXACO_Profiles.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,HEXACO_Profiles,1NC6FPdOex1LZxdXhiyhyyXi0qSEt4DsYpPhPw6hsr4Y,https://docs.google.com/document/d/1NC6FPdOex1LZxdXhiyhyyXi0qSEt4DsYpPhPw6hsr4Y/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Honesty-Humility.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Honesty-Humility,17B_dJbPzTWTZ7xB59zcGPDY3M-RJ50UzZSVQoeIvx_s,https://docs.google.com/document/d/17B_dJbPzTWTZ7xB59zcGPDY3M-RJ50UzZSVQoeIvx_s/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/INFJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,INFJ_Type,1ZqHM0z8u5z3J__1CAJv-VTSBUETEvCi6Drgnc_-3TNY,https://docs.google.com/document/d/1ZqHM0z8u5z3J__1CAJv-VTSBUETEvCi6Drgnc_-3TNY/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/INFP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,INFP_Type,1YVD4Bq_3ySJyZZY9j6jVtI15US7iuGGy_XWNgpmy9d4,https://docs.google.com/document/d/1YVD4Bq_3ySJyZZY9j6jVtI15US7iuGGy_XWNgpmy9d4/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/INTJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,INTJ_Type,1K55xJ9E1jQsklARkgYR3b48TFoEJuZbVUatJ6c_MpK0,https://docs.google.com/document/d/1K55xJ9E1jQsklARkgYR3b48TFoEJuZbVUatJ6c_MpK0/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/INTP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,INTP_Type,1xKcwuosYrCfY3aWYbJziLeCqbG4Eoaf3PhSiQ380TN0,https://docs.google.com/document/d/1xKcwuosYrCfY3aWYbJziLeCqbG4Eoaf3PhSiQ380TN0/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ISFJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ISFJ_Type,1oItRxEu5OwLtcAR4lndL7cUA-csQY6Q7Xkol9FbPiEw,https://docs.google.com/document/d/1oItRxEu5OwLtcAR4lndL7cUA-csQY6Q7Xkol9FbPiEw/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ISFP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ISFP_Type,1cBTfRfLfBfqW4lbWgQdFkFqLn6frZKTBRfJoHHc1VnE,https://docs.google.com/document/d/1cBTfRfLfBfqW4lbWgQdFkFqLn6frZKTBRfJoHHc1VnE/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ISTJ_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ISTJ_Type,1XLofPafgp1yj1aqMFuw2gX3QU3tRncnSTWMneHZlJGs,https://docs.google.com/document/d/1XLofPafgp1yj1aqMFuw2gX3QU3tRncnSTWMneHZlJGs/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/ISTP_Type.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,ISTP_Type,1S6envdkLEFrJ_0oV1OaSCyGQKQylgWprP9QDPBdlxt4,https://docs.google.com/document/d/1S6envdkLEFrJ_0oV1OaSCyGQKQylgWprP9QDPBdlxt4/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Manipulation_Deception.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Manipulation_Deception,1Kk-4Dlo-nqgNNo3NkaLotC5gDvesAsc-Yx1TzCRKOBk,https://docs.google.com/document/d/1Kk-4Dlo-nqgNNo3NkaLotC5gDvesAsc-Yx1TzCRKOBk/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Openness.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Openness,1B78svM9x408OH60ShmLSdpmRDpBQUpZ4u8pDECbsb6U,https://docs.google.com/document/d/1B78svM9x408OH60ShmLSdpmRDpBQUpZ4u8pDECbsb6U/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Organizational_Attachment.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Organizational_Attachment,1YtRJs_EeZcrjNZMiAanJs_TnDa2jgQ1rT63Os7CvRW8,https://docs.google.com/document/d/1YtRJs_EeZcrjNZMiAanJs_TnDa2jgQ1rT63Os7CvRW8/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/README.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,README,1vnwJiBKyvwIkUXSQL8NZEt-EGyLlVSoA_ye1B7WFV88,https://docs.google.com/document/d/1vnwJiBKyvwIkUXSQL8NZEt-EGyLlVSoA_ye1B7WFV88/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Secure_Attachment.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Secure_Attachment,19u_sS9zFd1-TxZKgXlUfM-dmB8Ah5nHrfgJQ5lGPKvg,https://docs.google.com/document/d/19u_sS9zFd1-TxZKgXlUfM-dmB8Ah5nHrfgJQ5lGPKvg/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Security_Culture_Implications.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Security_Culture_Implications,1Bq3QVdoJGDGdLd_Gw-K1hawHytr7HxyhcKOPYsB9UnA,https://docs.google.com/document/d/1Bq3QVdoJGDGdLd_Gw-K1hawHytr7HxyhcKOPYsB9UnA/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Trust_Betrayal_Dynamics.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Trust_Betrayal_Dynamics,1WbFAtKzmuFCoHuF_4UmlbZZoS0w6jvhtkptdzTG16i8,https://docs.google.com/document/d/1WbFAtKzmuFCoHuF_4UmlbZZoS0w6jvhtkptdzTG16i8/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_1_Perfectionist.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_1_Perfectionist,1qiVRx5JCZw_13ryN5MIS6tXnQf5Hkdi2dZ5Pchc5kKM,https://docs.google.com/document/d/1qiVRx5JCZw_13ryN5MIS6tXnQf5Hkdi2dZ5Pchc5kKM/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_2_Helper.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_2_Helper,1W32bprn2Mw7ZXsN-dAJ4t4Vo1kdwpWfCbe3Gk4eOXus,https://docs.google.com/document/d/1W32bprn2Mw7ZXsN-dAJ4t4Vo1kdwpWfCbe3Gk4eOXus/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_3_Achiever.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_3_Achiever,1zmFzUt4HRqwon-WUom6hiuDV_VA073Q6MVl6mtYO_Us,https://docs.google.com/document/d/1zmFzUt4HRqwon-WUom6hiuDV_VA073Q6MVl6mtYO_Us/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_4_Individualist.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_4_Individualist,1bo5GAzuD24ts5D2kEtzYusBgnyd4z_8qe91wzrJN-KI,https://docs.google.com/document/d/1bo5GAzuD24ts5D2kEtzYusBgnyd4z_8qe91wzrJN-KI/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_5_Investigator.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_5_Investigator,1YgciDknFX4xS0bQSVfVlkg1JaHiaYSmRZ1cPQLyXzno,https://docs.google.com/document/d/1YgciDknFX4xS0bQSVfVlkg1JaHiaYSmRZ1cPQLyXzno/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_6_Loyalist.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_6_Loyalist,1-nBIGsC_9JdXeUHf7VBVy8rrmXy5h-BTCcSwGUk2OYA,https://docs.google.com/document/d/1-nBIGsC_9JdXeUHf7VBVy8rrmXy5h-BTCcSwGUk2OYA/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_7_Enthusiast.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_7_Enthusiast,1jRt5el2LeeJIPVQQOa3uALrx2dl87dHSfGIuN6mfSFI,https://docs.google.com/document/d/1jRt5el2LeeJIPVQQOa3uALrx2dl87dHSfGIuN6mfSFI/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_8_Challenger.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_8_Challenger,1x71WLf7hgqE2zC2wxbd2iJE1TbZC74PnDw9Jom6RJOI,https://docs.google.com/document/d/1x71WLf7hgqE2zC2wxbd2iJE1TbZC74PnDw9Jom6RJOI/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_9_Peacemaker.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_9_Peacemaker,10FkYWZpu1f-W23B-c9A4JZjHy_6Kanv_kp8MRjJm68U,https://docs.google.com/document/d/10FkYWZpu1f-W23B-c9A4JZjHy_6Kanv_kp8MRjJm68U/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Type_Dynamics.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Type_Dynamics,1ljXYjDpscHl-M196VUAD7ba9Jbs710dGeGaSfV2dlPU,https://docs.google.com/document/d/1ljXYjDpscHl-M196VUAD7ba9Jbs710dGeGaSfV2dlPU/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Vulnerability_Covert_Narcissism.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Vulnerability_Covert_Narcissism,1j04vaaChNaZjDEMki5-rkXXg--idpyRw4D8hY8mRexI,https://docs.google.com/document/d/1j04vaaChNaZjDEMki5-rkXXg--idpyRw4D8hY8mRexI/edit
mckenney-lacan-theory/02.5_Personality_Frameworks/Wings_Integration_Paths.md.gdoc,mckenney-lacan-theory/02.5_Personality_Frameworks,Wings_Integration_Paths,1o_NvpACA6pVs89no-r-RjBnVU6-q9swmqMojoGnunDg,https://docs.google.com/document/d/1o_NvpACA6pVs89no-r-RjBnVU6-q9swmqMojoGnunDg/edit
mckenney-lacan-theory/02_biases/Unfiied_Framework_Biases_Mckenney/Biases_individual/01_Availability_Heuristic_Security.md.gdoc,mckenney-lacan-theory/02_biases/Unfiied_Framework_Biases_Mckenney/Biases_individual,01_Availability_Heuristic_Security,1ueSjmeRhb6fGfjifE8jVn4chmBO8DKznnBJA0ZVJuKw,https://docs.google.com/document/d/1ueSjmeRhb6fGfjifE8jVn4chmBO8DKznnBJA0ZVJuKw/edit
mckenney-lacan-theory/02_biases/Unfiied_Framework_Biases_Mckenney/Biases_individual/01_Base_Rate_Fallacy_Threat_Assessment.md.gdoc,mckenney-lacan-theory/02_biases/Unfiied_Framework_Biases_Mckenney/Biases_individual,01_Base_Rate_Fallacy_Threat_Assessment,1gRNIPqT8_uY8D9QPu1Nhm1Scwdz0JBUcVWStO1RQab4,https://docs.google.com/document/d/1gRNIPqT8_uY8D9QPu1Nhm1Scwdz0JBUcVWStO1RQab4/edit
mckenney-lacan-theory/02_biases/Unfiied_Framework_Biases_Mckenney/Biases_individual/01_Cognitive_Biases_In_Security_Operations.md.gdoc,mckenney-lacan-theory/02_biases/Unfiied_Framework_Biases_Mckenney/Biases_individual,01_Cognitive_Biases_In_Security_Operations,1iIty062uuiFet11t0czpEvk9sTMInMTHKz_ws8O8EVM,https://docs.google.com/document/d/1iIty062uuiFet11t0czpEvk9sTMInMTHKz_ws8O8EVM/edit
